year,round,date,constructorId,driverId,mapPosition,mapPoints,status,constructorScore,driverScore,expected,actual,driverName
2000,17,2000-10-22,6,30,1,25.0,finished,2439.203198818627,2120.327135282352,11.894348244079348,14.0,Michael Schumacher
2001,1,2001-03-04,6,30,1,25.0,finished,2450.988445001021,2142.9275699503446,13.281961448758253,15.0,Michael Schumacher
2001,1,2001-03-04,18,4,12,0.0,finished,1244.7511371758935,1503.0590460615158,3.767457611284285,4.0,Fernando Alonso
2001,2,2001-03-18,6,30,1,25.0,finished,2472.744576903757,2167.673467728286,14.868050124208098,17.0,Michael Schumacher
2001,2,2001-03-18,18,4,13,0.0,finished,1250.468771591448,1508.661316256891,4.517343870310915,5.0,Fernando Alonso
2001,3,2001-04-01,6,30,2,18.0,finished,2413.638088520854,2179.5554342941277,14.036541167480417,15.0,Michael Schumacher
2001,3,2001-04-01,18,4,21,0.0,constructor retirement,1314.131753809972,1508.661316256891,0.0,0.0,Fernando Alonso
2001,4,2001-04-15,6,30,13,0.0,constructor retirement,2417.079390127868,2179.5554342941277,0.0,0.0,Michael Schumacher
2001,4,2001-04-15,18,4,19,0.0,constructor retirement,1314.131753809972,1508.661316256891,0.0,0.0,Fernando Alonso
2001,5,2001-04-29,6,30,1,25.0,finished,2432.673156578508,2195.149200744767,14.735566883153172,16.0,Michael Schumacher
2001,5,2001-04-29,18,4,13,0.0,finished,1300.8953076965745,1509.884527154319,4.900814958817604,5.0,Fernando Alonso
2001,6,2001-05-13,6,30,2,18.0,finished,2435.47377935549,2199.0127730409954,9.78461940009163,10.0,Michael Schumacher
2001,6,2001-05-13,18,4,19,0.0,constructor retirement,1300.8953076965745,1509.884527154319,0.0,0.0,Fernando Alonso
2001,7,2001-05-27,6,30,1,25.0,finished,2456.2853872964088,2220.38705857277,10.700136626988169,12.0,Michael Schumacher
2001,7,2001-05-27,18,4,20,0.0,constructor retirement,1300.8953076965745,1509.884527154319,0.0,0.0,Fernando Alonso
2001,8,2001-06-10,6,30,2,18.0,finished,2405.829734023729,2223.829441431554,11.77320818499502,12.0,Michael Schumacher
2001,8,2001-06-10,18,4,22,0.0,constructor retirement,1332.6942339597583,1509.884527154319,0.0,0.0,Fernando Alonso
2001,9,2001-06-24,6,30,1,25.0,finished,2413.912629132303,2246.749732022344,13.257646659495151,15.0,Michael Schumacher
2001,9,2001-06-24,18,4,14,0.0,finished,1310.18509447419,1487.37538766875,3.711098479280688,2.0,Fernando Alonso
2001,10,2001-07-01,6,30,1,25.0,finished,2427.9854014352145,2264.150942558705,12.765382720273733,14.0,Michael Schumacher
2001,10,2001-07-01,18,4,17,0.0,constructor retirement,1262.4544496143303,1487.37538766875,0.0,0.0,Fernando Alonso
2001,11,2001-07-15,6,30,2,18.0,finished,2434.9467332846884,2267.2864832558,16.71397117573723,17.0,Michael Schumacher
2001,11,2001-07-15,18,4,16,0.0,finished,1238.025730495992,1463.6996102714509,5.159740672073962,3.0,Fernando Alonso
2001,12,2001-07-29,18,4,10,1.0,finished,1240.0638567169074,1465.737736492366,3.8657237257410073,4.0,Fernando Alonso
2001,12,2001-07-29,6,30,13,0.0,constructor retirement,2441.279070446249,2267.2864832558,0.0,0.0,Michael Schumacher
2001,13,2001-08-19,6,30,1,25.0,finished,2467.3871659814386,2288.1434156691344,14.308798830434236,16.0,Michael Schumacher
2001,13,2001-08-19,18,4,19,0.0,constructor retirement,1240.0638567169074,1465.737736492366,0.0,0.0,Fernando Alonso
2001,14,2001-09-02,6,30,1,25.0,finished,2471.473991493662,2305.8601211465243,15.473640828031195,17.0,Michael Schumacher
2001,14,2001-09-02,18,4,22,0.0,constructor retirement,1256.8534212687734,1465.737736492366,0.0,0.0,Fernando Alonso
2001,15,2001-09-16,6,30,4,12.0,finished,2465.9553815776894,2276.690910792872,13.069557808253428,11.0,Michael Schumacher
2001,15,2001-09-16,18,4,13,0.0,finished,1220.5498674417988,1444.9846131452036,3.47243576181993,2.0,Fernando Alonso
2001,16,2001-09-30,6,30,2,18.0,finished,2468.9776063251875,2279.7131355403694,12.785572912374102,13.0,Michael Schumacher
2001,16,2001-09-30,18,4,19,0.0,constructor retirement,1220.5498674417988,1444.9846131452036,0.0,0.0,Fernando Alonso
2001,17,2001-10-14,6,30,1,25.0,finished,2474.2216806470547,2298.5798984425605,15.374559161810785,17.0,Michael Schumacher
2001,17,2001-10-14,18,4,11,0.0,finished,1229.847334238656,1483.4178807173591,3.688833003271605,7.0,Fernando Alonso
2002,1,2002-03-03,6,30,1,25.0,finished,2450.693546670839,2310.6286226216325,16.900896928558264,18.0,Michael Schumacher
2002,2,2002-03-17,6,30,3,15.0,finished,2427.3943206701742,2287.329396620968,11.4169273846729,10.0,Michael Schumacher
2002,3,2002-03-31,6,30,1,25.0,finished,2443.6990366526707,2303.634112603464,11.008439225652666,12.0,Michael Schumacher
2002,4,2002-04-14,6,30,1,25.0,finished,2470.783868541118,2324.823853525753,9.818746289230674,11.0,Michael Schumacher
2002,5,2002-04-28,6,30,1,25.0,finished,2483.7473436081414,2337.787328592776,9.34302886204369,10.0,Michael Schumacher
2002,6,2002-05-12,6,30,1,25.0,finished,2503.9169346441854,2353.330708556997,12.897195948001578,14.0,Michael Schumacher
2002,7,2002-05-26,6,30,2,18.0,finished,2487.0704025126824,2354.5082998216863,16.892578321431643,17.0,Michael Schumacher
2002,8,2002-06-09,6,30,1,25.0,finished,2494.980553311098,2366.785888221904,12.191125254977402,13.0,Michael Schumacher
2002,9,2002-06-23,6,30,2,18.0,finished,2514.770897672004,2369.5304851079386,16.749633668886695,17.0,Michael Schumacher
2002,10,2002-07-07,6,30,1,25.0,finished,2534.8582867973696,2385.505347267969,10.109457483469525,11.0,Michael Schumacher
2002,11,2002-07-21,6,30,1,25.0,finished,2544.178492557496,2394.825553028096,12.385964180258185,13.0,Michael Schumacher
