year,round,date,constructorId,driverId,time,milliseconds,status,estPosition,estPoints,win,score
2016,7,2016-06-12,mclaren,alonso,\N,,+1 lap,11,0,1.0,2151.526522415832
2016,7,2016-06-12,mclaren,button,\N,,power unit,22,0,0.0,2119.227873235307
2016,8,2016-06-19,mercedes,hamilton,+56.335,5628701.0,finished,5,10,0.0,2160.825530642487
2016,8,2016-06-19,mclaren,button,+1:44.817,5677183.0,finished,11,0,1.0,2139.2009890920754
2016,8,2016-06-19,mclaren,alonso,\N,,gearbox,19,0,0.0,2135.5534065590637
2016,9,2016-07-03,mercedes,hamilton,1:27:38.107,5258107.0,finished,1,25,1.0,2180.446657188392
2016,9,2016-07-03,mclaren,button,+37.706,5295813.0,finished,6,8,1.0,2158.9770338752596
2016,9,2016-07-03,mclaren,alonso,\N,,battery,18,0,0.0,2119.7773617758794
2016,10,2016-07-10,mercedes,hamilton,1:34:55.831,5695831.0,finished,1,25,1.0,2197.70464120534
2016,10,2016-07-10,mclaren,button,\N,,+1 lap,12,0,1.0,2174.5880789930466
2016,10,2016-07-10,mclaren,alonso,\N,,+1 lap,13,0,0.0,2108.1663166580925
2016,11,2016-07-24,mercedes,hamilton,1:40:30.115,6030115.0,finished,1,25,1.0,2212.9508426504467
2016,11,2016-07-24,mclaren,alonso,\N,,+1 lap,7,6,1.0,2132.158667500546
2016,11,2016-07-24,mclaren,button,\N,,oil leak,22,0,0.0,2154.595728150593
2016,12,2016-07-31,mercedes,hamilton,1:30:44.200,5444200.0,finished,1,25,1.0,2227.042960187739
2016,12,2016-07-31,mclaren,button,\N,,+1 lap,8,4,1.0,2173.2214364333336
2016,12,2016-07-31,mclaren,alonso,\N,,+1 lap,12,0,0.0,2117.5329592178055
2016,13,2016-08-28,mercedes,hamilton,+27.634,6318692.0,finished,3,15,0.0,2206.6098798328126
2016,13,2016-08-28,mclaren,alonso,+59.445,6350503.0,finished,7,6,1.0,2140.9012338102175
2016,13,2016-08-28,mclaren,button,\N,,collision damage,21,0,0.0,2153.8531618409215
2016,14,2016-09-04,mercedes,hamilton,+15.070,4663159.0,finished,2,18,0.0,2188.862882047493
2016,14,2016-09-04,mclaren,button,\N,,+1 lap,12,0,1.0,2171.0585383540815
2016,14,2016-09-04,mclaren,alonso,\N,,+1 lap,14,0,0.0,2127.6958572970575
2016,15,2016-09-18,mercedes,hamilton,+8.038,6956988.0,finished,3,15,0.0,2173.314361908676
2016,15,2016-09-18,mclaren,alonso,+1:29.198,7038148.0,finished,7,6,1.0,2150.3341158848116
2016,15,2016-09-18,mclaren,button,\N,,brakes,19,0,0.0,2152.4202797663274
2016,16,2016-10-02,mclaren,alonso,+1:05.205,5897981.0,finished,7,6,1.0,2169.4622083442546
2016,16,2016-10-02,mclaren,button,+1:21.816,5914592.0,finished,9,2,0.0,2137.2921873068844
2016,16,2016-10-02,mercedes,hamilton,\N,,engine,18,0,0.0,2158.417621314296
2016,17,2016-10-09,mercedes,hamilton,+5.776,5209109.0,finished,3,15,0.0,2147.0564098471214
2016,17,2016-10-09,mclaren,alonso,\N,,+1 lap,16,0,1.0,2185.496870908438
2016,17,2016-10-09,mclaren,button,\N,,+1 lap,18,0,0.0,2125.257524742701
2016,18,2016-10-23,mercedes,hamilton,1:38:12.618,5892618.0,finished,1,25,1.0,2170.0620451514715
2016,18,2016-10-23,mclaren,alonso,+1:33.953,5986571.0,finished,5,10,1.0,2201.195884952621
2016,18,2016-10-23,mclaren,button,\N,,+1 lap,9,2,0.0,2113.558510698518
2016,19,2016-10-30,mercedes,hamilton,1:40:31.402,6031402.0,finished,1,25,1.0,2190.6143211436906
2016,19,2016-10-30,mclaren,button,\N,,+1 lap,12,0,1.0,2136.74553241297
2016,19,2016-10-30,mclaren,alonso,\N,,+1 lap,13,0,0.0,2182.008863238169
2016,20,2016-11-13,mercedes,hamilton,3:01:01.335,10861335.0,finished,1,25,1.0,2208.902838340492
2016,20,2016-11-13,mclaren,alonso,+44.432,10905767.0,finished,10,1,1.0,2199.257211914077
2016,20,2016-11-13,mclaren,button,+1:21.994,10943329.0,finished,16,0,0.0,2123.497183737062
2016,21,2016-11-27,mercedes,hamilton,1:38:04.013,5884013.0,finished,1,25,1.0,2225.2019922053696
2016,21,2016-11-27,mclaren,alonso,+59.896,5943909.0,finished,10,1,1.0,2214.7321618233004
2016,21,2016-11-27,mclaren,button,\N,,suspension,20,0,0.0,2112.0222338278386
2017,1,2017-03-26,mercedes,hamilton,+9.975,5061647.0,finished,2,18,1.0,2229.5732946971502
2017,1,2017-03-26,mclaren,alonso,\N,,vibrations,14,0,0.0,2184.905883393607
2017,2,2017-04-09,mercedes,hamilton,1:37:36.158,5856158.0,finished,1,25,1.0,2234.7199923888484
2017,2,2017-04-09,mclaren,alonso,\N,,driveshaft,16,0,1.0,2187.1880763895147
2017,3,2017-04-16,mercedes,hamilton,+6.660,5640034.0,finished,2,18,1.0,2238.9247144227506
2017,3,2017-04-16,mclaren,alonso,\N,,power unit,14,0,1.0,2189.4690603297054
2017,4,2017-04-30,mercedes,hamilton,+36.320,5325063.0,finished,4,12,0.0,2210.1817210668196
2017,4,2017-04-30,mclaren,alonso,\N,,power unit,20,0,0.0,2159.748845495961
2017,5,2017-05-14,mercedes,hamilton,1:35:56.497,5756497.0,finished,1,25,1.0,2217.2113843622737
2017,5,2017-05-14,mclaren,alonso,\N,,+2 laps,12,0,1.0,2162.2016568693143
2017,6,2017-05-28,mercedes,hamilton,+15.801,6300141.0,finished,7,6,0.0,2189.3691374248942
2017,6,2017-05-28,mclaren,button,\N,,collision damage,18,0,0.0,2082.678904752378
2017,7,2017-06-11,mercedes,hamilton,1:33:05.154,5585154.0,finished,1,25,1.0,2195.9424458963376
2017,7,2017-06-11,mclaren,alonso,\N,,power unit,16,0,0.0,2132.780164589082
2017,8,2017-06-25,mercedes,hamilton,+6.188,7441761.0,finished,5,10,0.0,2169.366726758351
2017,8,2017-06-25,mclaren,alonso,+59.551,7495124.0,finished,9,2,1.0,2137.7068794703723
2017,9,2017-07-09,mercedes,hamilton,+7.430,4915953.0,finished,4,12,0.0,2144.4612627109645
2017,9,2017-07-09,mclaren,alonso,\N,,collision damage,19,0,0.0,2108.594010151275
2017,10,2017-07-16,mercedes,hamilton,1:21:27.430,4887430.0,finished,1,25,1.0,2154.805718934026
2017,10,2017-07-16,mclaren,alonso,\N,,power unit,18,0,0.0,2080.0003742058443
2017,11,2017-07-30,mercedes,hamilton,+12.885,5999598.0,finished,4,12,0.0,2131.8574286179664
2017,11,2017-07-30,mclaren,alonso,+1:11.223,6057936.0,finished,6,8,1.0,2085.7475373290395
2017,12,2017-08-27,mercedes,hamilton,1:24:42.820,5082820.0,finished,1,25,1.0,2144.3597040933837
2017,12,2017-08-27,mclaren,alonso,\N,,engine,18,0,0.0,2057.824590031943
2017,13,2017-09-03,mercedes,hamilton,1:15:32.312,4532312.0,finished,1,25,1.0,2155.2800495513256
2017,13,2017-09-03,mclaren,alonso,\N,,gearbox,17,0,1.0,2062.992715307514
2017,14,2017-09-17,mercedes,hamilton,2:03:23.544,7403544.0,finished,1,25,1.0,2165.541712594124
2017,14,2017-09-17,mclaren,alonso,\N,,collision damage,17,0,0.0,2034.0247023121142
2017,15,2017-10-01,mercedes,hamilton,+12.770,5414060.0,finished,2,18,1.0,2175.1537245037166
2017,15,2017-10-01,mclaren,alonso,\N,,+1 lap,11,0,0.0,2006.6360940146815
2017,16,2017-10-08,mercedes,hamilton,1:27:31.194,5251194.0,finished,1,25,1.0,2184.2763442349396
2017,16,2017-10-08,mclaren,alonso,\N,,+1 lap,11,0,1.0,2015.3267291992781
2017,17,2017-10-22,mercedes,hamilton,1:33:50.991,5630991.0,finished,1,25,1.0,2193.010605236234
2017,17,2017-10-22,mclaren,alonso,\N,,engine,17,0,0.0,1991.490093416598
2017,18,2017-10-29,mercedes,hamilton,\N,,+1 lap,9,2,0.0,2166.807878582657
2017,18,2017-10-29,mclaren,alonso,\N,,+1 lap,10,1,1.0,2003.8681278402487
2017,19,2017-11-12,mercedes,hamilton,+5.468,5491730.0,finished,4,12,0.0,2144.0324936364923
2017,19,2017-11-12,mclaren,alonso,+1:09.363,5555625.0,finished,8,4,1.0,2015.2988576263726
2017,20,2017-11-26,mercedes,hamilton,+3.899,5657961.0,finished,2,18,0.0,2123.7522164927937
2017,20,2017-11-26,mclaren,alonso,\N,,+1 lap,9,2,1.0,2025.9358150404648
2018,1,2018-03-25,mercedes,hamilton,+5.036,5378319.0,finished,2,18,1.0,2139.561715690097
2018,1,2018-03-25,mclaren,alonso,+27.886,5401169.0,finished,5,10,1.0,2035.235658193442
2018,2,2018-04-08,mercedes,hamilton,+6.512,5528452.0,finished,3,15,0.0,2120.342265544231
2018,2,2018-04-08,mclaren,alonso,\N,,+1 lap,7,6,1.0,2043.0772336100015
2018,3,2018-04-15,mercedes,hamilton,+16.985,5753365.0,finished,4,12,0.0,2103.3562324812237
2018,3,2018-04-15,mclaren,alonso,+30.639,5767019.0,finished,7,6,1.0,2052.125724674758
2018,4,2018-04-29,mercedes,hamilton,1:43:44.291,6224291.0,finished,1,25,1.0,2123.078919957177
2018,4,2018-04-29,mclaren,alonso,+10.931,6235222.0,finished,7,6,1.0,2059.7309991553207
2018,5,2018-05-13,mercedes,hamilton,1:35:29.972,5729972.0,finished,1,25,1.0,2138.969792387462
2018,5,2018-05-13,mclaren,alonso,\N,,+1 lap,8,4,1.0,2068.007325561641
2018,6,2018-05-27,mercedes,hamilton,+17.013,6191820.0,finished,3,15,1.0,2153.301410946184
2018,6,2018-05-27,mclaren,alonso,\N,,gearbox,20,0,0.0,2041.939133804039
2018,7,2018-06-10,mercedes,hamilton,+21.559,5332936.0,finished,5,10,0.0,2133.2824422989675
2018,7,2018-06-10,mclaren,alonso,\N,,exhaust,18,0,0.0,2017.613077029065
2018,8,2018-06-24,mercedes,hamilton,1:30:11.385,5411385.0,finished,1,25,1.0,2149.571918037747
2018,8,2018-06-24,mclaren,alonso,\N,,wheel,16,0,0.0,1995.4229553877808
2018,9,2018-07-01,mclaren,alonso,\N,,+1 lap,8,4,1.0,2009.6250357820318
2018,9,2018-07-01,mercedes,hamilton,\N,,fuel pressure,16,0,1.0,2162.979836787615
2018,10,2018-07-08,mercedes,hamilton,+2.264,5252048.0,finished,2,18,1.0,2175.5368402654944
2018,10,2018-07-08,mclaren,alonso,+31.115,5280899.0,finished,8,4,1.0,2022.5716870958352
2018,11,2018-07-22,mercedes,hamilton,1:32:29.845,5549845.0,finished,1,25,1.0,2186.9304782660383
2018,11,2018-07-22,mclaren,alonso,\N,,retired,16,0,0.0,2000.4763290226838
2018,12,2018-07-29,mercedes,hamilton,1:37:16.427,5836427.0,finished,1,25,1.0,2197.9485338228246
2018,12,2018-07-29,mclaren,alonso,\N,,+1 lap,8,4,1.0,2014.779659202276
2018,13,2018-08-26,mercedes,hamilton,+11.061,5025537.0,finished,2,18,1.0,2207.696686964485
2018,13,2018-08-26,mclaren,alonso,\N,,accident,19,0,0.0,1993.8101902604894
2018,14,2018-09-02,mercedes,hamilton,1:16:54.484,4614484.0,finished,1,25,1.0,2216.89327362303
2018,14,2018-09-02,mclaren,alonso,\N,,engine,18,0,0.0,1975.2889630253894
2018,15,2018-09-16,mercedes,hamilton,1:51:11.611,6671611.0,finished,1,25,1.0,2225.726353959778
2018,15,2018-09-16,mclaren,alonso,+1:43.001,6774612.0,finished,7,6,1.0,1993.173832081769
2018,16,2018-09-30,mercedes,hamilton,1:27:25.181,5245181.0,finished,1,25,1.0,2233.6792118182284
2018,16,2018-09-30,mclaren,alonso,\N,,+1 lap,14,0,1.0,2007.1816031611272
2018,17,2018-10-07,mercedes,hamilton,1:27:17.062,5237062.0,finished,1,25,1.0,2241.2207470178823
2018,17,2018-10-07,mclaren,alonso,\N,,+1 lap,14,0,1.0,2019.8413836062518
2018,18,2018-10-21,mercedes,hamilton,+2.342,5660985.0,finished,3,15,1.0,2248.475885421211
2018,18,2018-10-21,mclaren,alonso,\N,,collision,18,0,0.0,1999.3712964765648
2018,19,2018-10-28,mercedes,hamilton,+1:18.738,5987589.0,finished,4,12,1.0,2255.1898546675393
2018,19,2018-10-28,mclaren,alonso,\N,,engine,20,0,0.0,1979.356336357641
2018,20,2018-11-11,mercedes,hamilton,1:27:09.066,5229066.0,finished,1,25,1.0,2262.3048732218836
2018,20,2018-11-11,mclaren,alonso,\N,,+2 laps,17,0,0.0,1963.9608615555182
2018,21,2018-11-25,mercedes,hamilton,1:39:40.382,5980382.0,finished,1,25,1.0,2269.138311858067
2018,21,2018-11-25,mclaren,alonso,\N,,+1 lap,11,0,1.0,1982.6975541291743
2019,1,2019-03-17,mercedes,hamilton,+20.886,5148211.0,finished,2,18,0.0,2242.5377801331433
2019,2,2019-03-31,mercedes,hamilton,1:34:21.295,5661295.0,finished,1,25,1.0,2250.2932800734093
2019,3,2019-04-14,mercedes,hamilton,1:32:06.350,5526350.0,finished,1,25,1.0,2257.6619888291043
2019,4,2019-04-28,mercedes,hamilton,+1.524,5514466.0,finished,2,18,0.0,2232.0392132513566
2019,5,2019-05-12,mercedes,hamilton,1:35:50.443,5750443.0,finished,1,25,1.0,2241.0335818311096
2019,6,2019-05-26,mercedes,hamilton,1:43:28.437,6208437.0,finished,1,25,1.0,2249.653292367353
2019,7,2019-06-09,mercedes,hamilton,1:29:07.084,5347084.0,finished,1,25,1.0,2257.988474783092
2019,8,2019-06-23,mercedes,hamilton,1:24:31.198,5071198.0,finished,1,25,1.0,2265.5093172801835
2019,9,2019-06-30,mercedes,hamilton,+22.805,4944627.0,finished,5,10,0.0,2239.9462400171415
2019,10,2019-07-14,mercedes,hamilton,1:21:08.452,4868452.0,finished,1,25,1.0,2249.1118036392536
2019,11,2019-07-28,mercedes,hamilton,+19.667,6290942.0,finished,9,2,1.0,2259.378853895296
2019,12,2019-08-04,mercedes,hamilton,1:35:03.796,5703796.0,finished,1,25,1.0,2268.4791880368953
2019,13,2019-09-01,mercedes,hamilton,+0.981,5026691.0,finished,2,18,1.0,2275.8235697138516
2019,14,2019-09-08,mercedes,hamilton,+35.199,4561864.0,finished,3,15,0.0,2250.4589013787668
2019,15,2019-09-22,mercedes,hamilton,+4.608,7118275.0,finished,4,12,1.0,2259.438474664851
2019,16,2019-09-29,mercedes,hamilton,1:33:38.992,5618992.0,finished,1,25,1.0,2268.0058729598095
2019,17,2019-10-13,mercedes,hamilton,+13.858,4920613.0,finished,3,15,0.0,2243.256683291993
2019,18,2019-10-27,mercedes,hamilton,1:36:48.904,5808904.0,finished,1,25,1.0,2253.7024057628755
2019,19,2019-11-03,mercedes,hamilton,+4.148,5639801.0,finished,2,18,0.0,2230.5736826745783
2019,20,2019-11-17,mercedes,hamilton,+11.139,5605817.0,finished,7,6,1.0,2244.144893882409
2019,21,2019-12-01,mercedes,hamilton,1:34:05.715,5645715.0,finished,1,25,1.0,2255.2711883803568
2020,1,2020-07-05,mercedes,hamilton,+5.689,5461428.0,finished,4,12,0.0,2232.151871442154
2020,2,2020-07-12,mercedes,hamilton,1:22:50.683,4970683.0,finished,1,25,1.0,2244.5101318280263
2020,3,2020-07-19,mercedes,hamilton,1:36:12.473,5772473.0,finished,1,25,1.0,2255.9814138907373
2020,4,2020-08-02,mercedes,hamilton,1:28:01.283,5281283.0,finished,1,25,1.0,2268.0446351317933
2020,5,2020-08-09,mercedes,hamilton,+11.326,4793319.0,finished,2,18,1.0,2277.3940490021528
2020,6,2020-08-16,mercedes,hamilton,1:31:45.279,5505279.0,finished,1,25,1.0,2286.453711619907
2020,7,2020-08-30,mercedes,hamilton,1:24:08.761,5048761.0,finished,1,25,1.0,2294.791833849628
2020,8,2020-09-06,mercedes,hamilton,+17.245,6443301.0,finished,7,6,0.0,2269.843658981022
2020,9,2020-09-13,mercedes,hamilton,2:19:35.060,8375060.0,finished,1,25,1.0,2279.880152800141
2020,10,2020-09-27,mercedes,hamilton,+22.729,5663093.0,finished,3,15,0.0,2256.3922477915867
2020,11,2020-10-11,mercedes,hamilton,1:35:49.641,5749641.0,finished,1,25,1.0,2269.777242084467
2020,12,2020-10-25,mercedes,hamilton,1:29:56.828,5396828.0,finished,1,25,1.0,2280.3718290801266
2020,13,2020-11-01,mercedes,hamilton,1:28:32.430,5312430.0,finished,1,25,1.0,2290.1834693894984
2020,14,2020-11-15,mercedes,hamilton,1:42:19.313,6139313.0,finished,1,25,1.0,2301.003887696602
2020,15,2020-11-29,mercedes,hamilton,2:59:47.515,10787515.0,finished,1,25,1.0,2310.574130443794
2020,17,2020-12-13,mercedes,hamilton,+18.415,5807060.0,finished,3,15,0.0,2286.104086850824
2021,1,2021-03-28,mercedes,hamilton,1:32:03.897,5523897.0,finished,1,25,1.0,2296.4748976942687
2021,1,2021-03-28,alpine,alonso,\N,,brakes,19,0,0.0,1958.2851231817922
2021,2,2021-04-18,mercedes,hamilton,+22.000,7376598.0,finished,2,18,1.0,2307.6081850243213
2021,2,2021-04-18,alpine,alonso,+66.561,7421159.0,finished,10,1,0.0,1935.3267120790215
2021,3,2021-05-02,mercedes,hamilton,1:34:31.421,5671421.0,finished,1,25,1.0,2316.4945528459366
2021,3,2021-05-02,alpine,alonso,+1:04.808,5673229.0,finished,8,4,0.0,1915.090636034173
2021,4,2021-05-09,mercedes,hamilton,1:33:07.680,5587680.0,finished,1,25,1.0,2324.8576574262124
2021,4,2021-05-09,alpine,alonso,\N,,+1 lap,17,0,0.0,1895.7532802349103
2021,5,2021-05-23,mercedes,hamilton,+1:08.231,6005051.0,finished,7,6,1.0,2334.267388468107
2021,5,2021-05-23,alpine,alonso,\N,,+1 lap,13,0,0.0,1878.9871307295168
2021,6,2021-06-06,alpine,alonso,+6.382,8022792.0,finished,6,8,1.0,1900.5202451055193
2021,6,2021-06-06,mercedes,hamilton,+17.668,8034078.0,finished,15,0,0.0,2309.1848800322714
2021,7,2021-06-20,mercedes,hamilton,+2.904,5248674.0,finished,2,18,1.0,2318.4902330217074
2021,7,2021-06-20,alpine,alonso,+1:17.695,5323465.0,finished,8,4,1.0,1919.6601523609256
2021,8,2021-06-27,mercedes,hamilton,+35.743,4974668.0,finished,2,18,1.0,2326.9894868249617
2021,8,2021-06-27,alpine,alonso,\N,,+1 lap,9,2,1.0,1936.727877801764
2021,9,2021-07-04,mercedes,hamilton,+46.452,5080995.0,finished,4,12,0.0,2302.416295527209
2021,9,2021-07-04,alpine,alonso,\N,,+1 lap,10,1,1.0,1952.0520861535724
2021,10,2021-07-18,mercedes,hamilton,1:58:23.284,7103284.0,finished,1,25,1.0,2312.9418806571884
2021,10,2021-07-18,alpine,alonso,+1:12.093,7175377.0,finished,7,6,1.0,1964.9280895657046
2021,11,2021-08-01,mercedes,hamilton,+2.736,7485935.0,finished,2,18,1.0,2324.2064636755686
2021,11,2021-08-01,alpine,alonso,+15.651,7498850.0,finished,4,12,0.0,1942.9992072466332
2021,12,2021-08-29,mercedes,hamilton,+2.601,209672.0,finished,3,15,1.0,2334.703534884085
2021,12,2021-08-29,alpine,alonso,+20.590,227661.0,finished,11,0,0.0,1922.2929593420008
2021,13,2021-09-05,mercedes,hamilton,+20.932,5426327.0,finished,2,18,1.0,2342.733110643628
2021,13,2021-09-05,alpine,alonso,\N,,+1 lap,6,8,1.0,1939.4432279618848
2021,14,2021-09-12,alpine,alonso,+17.201,4931566.0,finished,8,4,1.0,1954.7983351668481
2021,14,2021-09-12,mercedes,hamilton,\N,,collision,17,0,0.0,2316.151441322352
2021,15,2021-09-26,mercedes,hamilton,1:30:41.001,5441001.0,finished,1,25,1.0,2326.694365665025
2021,15,2021-09-26,alpine,alonso,+1:21.321,5522322.0,finished,6,8,1.0,1969.4503682974548
2021,16,2021-10-10,mercedes,hamilton,+41.812,5505915.0,finished,5,10,0.0,2302.783437972825
2021,16,2021-10-10,alpine,alonso,\N,,+1 lap,16,0,0.0,1946.7697027095226
2021,17,2021-10-24,mercedes,hamilton,+1.333,5677885.0,finished,2,18,1.0,2314.900703111186
2021,17,2021-10-24,alpine,alonso,\N,,rear wing,18,0,1.0,1960.7716994810544
2021,18,2021-11-07,mercedes,hamilton,+16.555,5935641.0,finished,2,18,1.0,2327.255117976359
2021,18,2021-11-07,alpine,alonso,\N,,+1 lap,9,2,1.0,1975.426638353552
2021,19,2021-11-14,mercedes,hamilton,1:32:22.851,5542851.0,finished,1,25,1.0,2337.1661257578007
2021,19,2021-11-14,alpine,alonso,\N,,+1 lap,9,2,0.0,1954.081712371843
2021,20,2021-11-21,mercedes,hamilton,1:24:28.471,5068471.0,finished,1,25,1.0,2347.9082078382553
2021,20,2021-11-21,alpine,alonso,+59.457,5127928.0,finished,3,15,1.0,1968.3330326312064
2021,21,2021-12-05,mercedes,hamilton,2:06:15.118,7575118.0,finished,1,25,1.0,2356.4638348779686
2021,21,2021-12-05,alpine,alonso,\N,,+1 lap,13,0,0.0,1946.8183181172387
2021,22,2021-12-12,mercedes,hamilton,+2.256,5419601.0,finished,2,18,1.0,2364.8099939752715
2021,22,2021-12-12,alpine,alonso,+1:01.708,5479053.0,finished,8,4,1.0,1962.6527360991943
2022,1,2022-03-20,mercedes,hamilton,+9.675,5863259.0,finished,3,15,1.0,2367.3011476545416
2022,1,2022-03-20,alpine,alonso,+22.390,5875974.0,finished,9,2,0.0,1943.2110876121503
2022,2,2022-03-27,mercedes,hamilton,+1:13.948,5133241.0,finished,10,1,0.0,2335.9317123439114
2022,2,2022-03-27,alpine,alonso,\N,,water pump,16,0,0.0,1925.2921707001399
2022,3,2022-04-10,mercedes,hamilton,+28.543,5295091.0,finished,4,12,0.0,2306.1525277804844
2022,3,2022-04-10,alpine,alonso,\N,,+1 lap,17,0,0.0,1909.8099257076392
2022,4,2022-04-24,mercedes,hamilton,\N,,+1 lap,13,0,0.0,2274.8679090238716
2022,4,2022-04-24,alpine,alonso,\N,,collision damage,19,0,0.0,1898.4503904377602
2022,5,2022-05-08,mercedes,hamilton,+21.368,5685626.0,finished,6,8,0.0,2245.820606948679
2022,5,2022-05-08,alpine,alonso,+37.128,5701386.0,finished,11,0,0.0,1886.6548424345242
2022,6,2022-05-22,mercedes,hamilton,+54.534,5895009.0,finished,5,10,0.0,2217.271416811528
2022,6,2022-05-22,alpine,alonso,\N,,+1 lap,9,2,0.0,1877.3882142053278
2022,7,2022-05-29,alpine,alonso,+46.358,7036623.0,finished,7,6,1.0,1904.2884546929718
2022,7,2022-05-29,mercedes,hamilton,+50.388,7040653.0,finished,8,4,0.0,2189.273500076949
2022,8,2022-06-12,mercedes,hamilton,+1:11.679,5717620.0,finished,4,12,0.0,2163.3576656852524
2022,8,2022-06-12,alpine,alonso,+1:28.596,5734537.0,finished,7,6,1.0,1927.9399853016764
2022,9,2022-06-19,mercedes,hamilton,+7.006,5788763.0,finished,3,15,1.0,2171.7462000365554
2022,9,2022-06-19,alpine,alonso,+29.945,5811702.0,finished,9,2,0.0,1914.4004124261132
2022,10,2022-07-03,mercedes,hamilton,+6.225,8276536.0,finished,3,15,1.0,2181.4389738218265
2022,10,2022-07-03,alpine,alonso,+9.571,8279882.0,finished,5,10,1.0,1937.9168522895648
2022,11,2022-07-10,mercedes,hamilton,+41.217,5105529.0,finished,3,15,1.0,2188.822157969268
2022,11,2022-07-10,alpine,alonso,\N,,+1 lap,10,1,0.0,1923.2118747417364
2022,12,2022-07-24,mercedes,hamilton,+10.587,5412699.0,finished,2,18,1.0,2195.817176138216
2022,12,2022-07-24,alpine,alonso,+42.879,5444991.0,finished,6,8,1.0,1944.8283104698603
2022,13,2022-07-31,mercedes,hamilton,+7.834,5983746.0,finished,2,18,1.0,2202.5069775642887
2022,13,2022-07-31,alpine,alonso,\N,,+1 lap,8,4,1.0,1964.0696298399516
2022,14,2022-08-28,alpine,alonso,+1:13.256,5226150.0,finished,5,10,1.0,1981.0319778004011
2022,14,2022-08-28,mercedes,hamilton,\N,,collision damage,20,0,0.0,2174.7432859057594
2022,15,2022-09-04,mercedes,hamilton,+13.016,5815789.0,finished,4,12,0.0,2150.5566828150017
2022,15,2022-09-04,alpine,alonso,+18.754,5821527.0,finished,6,8,1.0,1996.9015127382615
2022,16,2022-09-11,mercedes,hamilton,+5.380,4832891.0,finished,5,10,0.0,2128.6302804191832
2022,16,2022-09-11,alpine,alonso,\N,,water pressure,19,0,0.0,1977.9827924507892
2022,17,2022-10-02,mercedes,hamilton,+1:01.515,7401753.0,finished,9,2,1.0,2143.5779526731994
2022,17,2022-10-02,alpine,alonso,\N,,engine,18,0,0.0,1961.4890988528855
2022,18,2022-10-09,mercedes,hamilton,+40.326,10944330.0,finished,5,10,1.0,2155.999245509306
2022,18,2022-10-09,alpine,alonso,+46.369,10950373.0,finished,7,6,0.0,1946.5793758280633
2022,19,2022-10-23,mercedes,hamilton,+5.023,6136710.0,finished,2,18,1.0,2167.0976870407476
2022,19,2022-10-23,alpine,alonso,+55.078,6186765.0,finished,7,6,1.0,1968.4049075549165
2022,20,2022-10-30,mercedes,hamilton,+15.186,5931915.0,finished,2,18,1.0,2177.180034370356
2022,20,2022-10-30,alpine,alonso,\N,,engine,19,0,0.0,1951.8040406663822
2022,21,2022-11-13,mercedes,hamilton,+1.529,5915573.0,finished,2,18,0.0,2153.835984358673
2022,21,2022-11-13,alpine,alonso,+9.561,5923605.0,finished,5,10,1.0,1972.3381236776747
